block_type,start,end,duration,segments,speaker_count,speakers,text
DJ/GUEST,6598.48,6623.75,25.27,7,2,"SPEAKER_08,SPEAKER_23",일단 오늘 또 트렌드랑은 아주 연관이 없었지만 그래도 제가 나와서 또 트렌드와 한 발짝 가까워진 기분이 들고 또 은지 누나 보고 준희 형 보고 같이 재밌게 수다 떨고 가는 것 같아서 굉장히 재밌었습니다. 자주 와줘요. 너무 좋죠. 너무 고맙고 우리 수수. 다 필요 없습니다. 주현 씨 표정. 물까지 사랑해?
DJ/GUEST,6623.77,6656.56,32.79,4,2,"SPEAKER_09,SPEAKER_23",저는 다 필요 없어요. 누나만 있으면 돼요 보고 싶겠죠 그러나 잘 순 없겠죠 너무 감사드리고 우리 수수 우리 주연 씨 우리 장준 씨 모두 건강하게 활동 잘 해야 돼요 장준 씨 오늘 어땠어요? 평범한 하루에요 다음 주에 만나고요 세 분 보내드리면서 골든차일드 너라고 듣겠습니다 오늘 고맙습니다
GUEST,6661.98,6734.22,72.24,2,1,SPEAKER_05,just for you huh you make me feel like you girl but in love with you it's all I wanna do yes everybody can't stop me now 뭘 해도 둔하니 왜 반응이 없어 너만 보고 있는 내가 안 보여 어느 날 갑자기 여자로 네가 보여 빼지 말고 왼손이라는 건데 슬쩍 잡히면 돼 키스라도 해야 액션을 취해줄 거니 날 마치 없는 것처럼 무시하고 있잖아
AD,6750.79,6759.05,8.26,1,1,SPEAKER_03,이 곡은
GUEST,6771.72,6834.21,62.49,2,1,SPEAKER_05,맑고 달콤이라는 건데 슬쩍 잡히면 돼 화려한 맘 아냐 쉽게 한 말 아냐 계속 생각해봐도 난 너뿐이라서 그래 이 세상에 무엇보다 제일 탐나는 게 네 맘인걸 어떡해 나라고 나라고 빼지 말고 내 꿈이란 건데 슬쩍 잡히면 돼 너 어때?
AD,6834.23,6837.06,2.83,1,1,SPEAKER_04,숨을 잡아 너와 나 따라 울려 부끄러워하지 마 용기를 내 어서 날 따라와 걱정 마 잘해줄게 Oh tell me tell me baby 나나나나나나 너라고 너라고 비말 아니야
DJ,6840.04,6951.82,111.78,9,1,SPEAKER_23,"이은지의 가을광장에서 준비한 1월 선물입니다. 건강하고 편한 더마름 다이어트에서 가인미가 신마름 비트상품권 고고론에서 애슐런 스테어 클라이머 발갈이 박준영의 싱크퓨어에서 음식물 분쇄 처리기 급발진 잡넷 지넷에서 한문철 블랙박스 에브리바디 엑센코리아에서 디스플레이 블루투스 이어폰 클림트 어워드 수상작가 주니 퀸 갤러리에서 디지털 아트 작품 아름다운 비주얼 아비주 뷰티에서 뷰티 상품권 메디컬 스킨케어 브랜드 DMS에서 코르테 화장품 세트 바찌 화장품에서 어성초 샴푸, 선크림, 알로에 젤 시선이 머무는 아름다운 뷰뷰의 코스메틱에서 온라인 상품권 HPNC에서 엔자인 워싱 파우더와 링클 앰플 패드 화장품 직접 재배 병풀 사용 톤28에서 시카 새벽크림 교환권 2025 에이펙 공식 후원 리포브에서 화장품 세트 레몬과 허브의 조화 파마블랜드에서 유기농 레몬즙 스틱 나를 위한 온전한 휴식 니노바 화장품에서 페이스 앤 넥 듀오 마스크팩 댕댕이 간식 전문 닥터 그레인팝에서 휴먼 그레이드 유기농 간식 세트 방송 PPL 플랫폼 비전기획에서 메르베 쥬얼리 대한민국 양념치킨 초갓집에서 치킨 상품권 스마일 에브리데이 프레임윈트에서 프리미엄 덴탈 케어 세트 클라클라 제클라 스포츠 브랜드 제클라에서 라이크라 볼캡 속편한 하루를 위한 두 알 스톰에서 프리미엄 식이섬유 정 독일 기술 정점 브랜앤스툴에서 슈퍼솔리드 고용량 멀티탭을 드립니다. 취자들 새해에도 가요광장 곶간 가득 채워놨어요. 2026년도 가요광장과 꼭 함께 해주시고요. 새해 복 많이 받으세요."
AD,6955.13,6981.24,26.11,1,1,SPEAKER_13,은지야 오늘도 가요광장 바이브가 엄청나는데 나 다그닥다그닥 슈퍼라디오로 가고 있어요 여러분 가요광장 마저 잘 들으시고요 저는 이따 2시에 하이 슈퍼라디오에서 만날게요 야맘뿡 아저씨
DJ/GUEST,6982.45,7029.33,46.88,6,2,"SPEAKER_05,SPEAKER_23",이은지의 가요광장 오늘은 여기까지 내일은요 가광초대석 누구세요? 이분들이 오십니다. 2026년 새해에 가장 기대되는 컴백팀 중에 한 팀 그룹 에이핑크와 함께하도록 합니다. 오늘의 끝 꼭 와우 없네요 아쉬워라 끝곡 듣고 싶었는데 없대요 오늘 끝곡 없지만 여러분 내일 또 많이 많이 기대해 주시고요 저희가 또 OMG 벌칙 그 시절 댄스 신고식 버전으로 찍어서 이은지의 가요광장 인스타그램에 올려놓을게요 내일도 비타민 충전하러 오세요 안녕 고맙습니다.
AD,7036.52,7210.0,173.48,23,5,"SPEAKER_07,SPEAKER_11,SPEAKER_16,SPEAKER_18,SPEAKER_19",KBS 쿨 FM 57분 교통정보입니다. 자녀가 있는 분들은 새해를 맞아 가족 여행을 가신 분들이 많아서인지 오늘 낮시간 도로 지나시기 평소 이 시간보다 수월한 편인데요. 오후 2시가 가까워지고 있지만 공항 쪽 올림픽대로 영동대교에서 동작대교 사이로만 짧은 정체에 이어지고 더 가서 가양대교 부근 양방향 4차로에서는 각각 작업하면서 부근으로만 차선 변경 발생하고 있습니다. 구리쪽 강병북로도 원효대교부터 동작대교 사이로 잠시 주춤하고요. 이밖에 내부순환도로와 동부간선도로 등 대부분의 길 제속도로 지나는데요. 다만 서부간선 지하도로 일직방향 성산대교 남담부근 2차로를 막고서 시설물 보수작업이 시작됐습니다. 옆파로 나란히 가는 서부간선도로 양방향 전구간에 걸쳐 지체서행하고 있습니다. 살펴 지나셔야겠습니다. KBS 쿨 FM 57분 교통정보 공인회였습니다. 모든 인쇄 가능한 성원에드피아 온라인 줌은 간편한 성원에드피아 누구든지 어디서나 쉽고 빠르게 인쇄의 유토피아 성원에드피아 디지털 인쇄도 역시 성원에드피아 국민 인쇄 성원에드피아 코 입술 주름 개선을 위해 피부 깊은 곳부터 자연스럽게 PLLA로 부드럽게 채우다 올리비아 저희 라디오는 어떤 매력이 있을까요? 라디오는 생각보다 말씀하시는 게 좀 침착하시고 조언하시는 것도 되게 진솔하시고 현실적이어서 듣기 좀 편안하고 또 재밌기도 하더라고요. 감사드리겠습니다. 굉장히 저희가 추구하고 있는 바와 똑같은 말씀을 해주셨어요. 침착하고 진솔하고 듣기 편안하고 재밌기도 한 DJ 박명수. 매일 오전 11시 여러분들과 함께합니다. 박명수의 라디오쇼. 2시간 했으면 좋겠습니다. 안 돼요. 왜요? 1단계 2단계 KBS가 업그레이드합니다. KBS 플러스 KBS만이 제공 가능한 무료 서비스 스마트폰에서 즐겨보세요. 40개의 실시간 채널 5만 개의 다시 보기 KBS의 과거 현재 프로그램을 소환해서 볼 수 있습니다.
